Height(Inches),Weight(Pounds),Altura,Peso
69.07423,134.9462,175.44854420000001,61.210516750400004
67.38292,112.8386,171.1526168,51.182686251199996
66.9492,110.6838,170.050968,50.205286209600004
69.37345,135.2223,176.20856300000003,61.335753501599996
67.17327,128.3909,170.6201058,58.237085112799996
64.82297,113.3591,164.6503438,51.4187808872
69.74366,131.9008,177.1488964,59.8291476736
69.05523,122.8494,175.4002842,55.7235050448
68.52817,119.1168,174.06155180000002,54.0304275456
65.77416,135.7006,167.0663664,61.552706555200004
70.49366,129.384,179.0538964,58.687547327999994
71.53026,135.0245,181.6868604,61.246033004
68.16348,110.3596,173.13523920000003,50.0582316832
70.15896,153.1741,178.2037584,69.47854636720001
68.67804,141.0451,174.44222159999998,63.9769289992
64.07479,118.5714,162.7499666,53.7830384688
65.63973,99.81515,166.7249142,45.2753535188
67.91191,129.3775,172.4962514,58.68459898
67.775,146.1935,172.1485,66.312202052
69.18617,132.9471,175.73287180000003,60.3037409832
68.01384,131.7207,172.7551536,59.747455754399994
62.48941,117.7949,158.7231014,53.430824280799996
67.96079,127.3995,172.62040660000002,57.787394004
67.82376,134.2977,172.2723504,60.9163623384
66.92886,111.183,169.9993044,50.431719336
67.39775,134.5976,171.19028500000002,61.0523945792
67.41853,143.8567,171.24306620000002,65.25224826639999
66.08383,118.2815,167.8529282,53.651542148
69.40233,119.7774,176.2819182,54.3300704208
68.42976,124.3332,173.8115904,56.3965448544
68.65284,126.7226,174.3782136,57.480357579199996
67.71085,110.5105,171.985559,50.126678715999994
66.92357,113.5576,169.9858678,51.508818899199994
67.28097,128.3507,170.89366379999998,58.21885071439999
67.60201,132.2953,171.70910540000003,60.0080897176
69.39436,120.7939,176.2616744,54.7911466888
66.10454,113.4298,167.9055316,51.4508498416
68.63883,129.8796,174.3426282,58.912347523200005
66.93124,119.3294,170.00534960000002,54.1268612048
66.52196,134.1469,168.96577840000003,60.84796066479999
64.39478,118.0702,163.5627412,53.5556981584
67.87061,127.3809,172.3913494,57.7789571928
70.43201,121.1751,178.89730540000002,54.9640559592
70.40373,118.6765,178.8254742,53.830710988
68.88718,127.3501,174.9734372,57.7649865592
69.10626,124.0148,175.52990040000003,56.252121161599995
69.20993,131.5479,175.7932222,59.6690750568
66.95677,127.1894,170.07019580000002,57.6920943248
68.55278,139.2787,174.1240612,63.1757040904
67.34935,121.2197,171.067349,54.984286162400004
70.08442,146.126,178.0144268,66.281584592
66.55493,120.4965,169.0495222,54.656248428
68.39772,134.5794,173.7302088,61.0441392048
69.17551,127.7031,175.7057954,57.9251045352
67.88832,130.9674,172.43633279999997,59.4057649008
69.23136,151.7222,175.84765439999998,68.8199761424
66.39321,136.1953,168.63875339999998,61.7770985176
66.29156,129.0251,168.3805624,58.5247531592
69.27872,133.8416,175.96794880000002,60.7094790272
67.04849,123.7323,170.3031646,56.1239814216
66.08908,120.447,167.8662632,54.633795624
65.40789,106.4048,166.1360406,48.2643660416
64.41176,100.5481,163.60587040000001,45.6078137752
68.99911,147.0279,175.25773940000002,66.69067921679999
63.96038,98.96049,162.4593652,44.88768658007999
67.25019,111.6628,170.81548260000002,50.6493527776
70.13072,138.9752,178.1320288,63.0380389184
73.11393,154.7801,185.7093822,70.20701511920001
68.46228,135.4161,173.89419120000002,61.423659631199996
69.36312,131.0502,176.1823248,59.44332231839999
64.95313,113.1035,164.9809502,51.302842772
66.01722,106.2152,167.6837388,48.1783649984
66.2941,114.7051,168.387014,52.0293157192
70.67693,125.1185,179.5194022,56.752750651999996
67.33243,135.8197,171.02437220000002,61.6067293624
63.68425,127.6135,161.757995,57.884462692
67.05486,125.9922,170.3193444,57.1490539824
71.57334,125.7925,181.7962836,57.05847166
70.74414,149.5795,179.6901156,67.848064564
67.90413,123.895,172.4764902,56.19778084
70.23876,134.9732,178.4064504,61.2227637344
66.42802,143.3147,168.7271708,65.00640140239999
68.27668,120.5478,173.4227672,54.6795176976
69.23481,132.964,175.8564174,60.311406688
66.24127,124.8096,168.2528258,56.6126360832
71.24159,150.798,180.9536386,68.400766416
64.23067,106.6067,163.14590180000002,48.355946266400004
68.13972,129.562,173.0748888,58.768286704000005
70.5219,138.8618,179.125626,62.98660158559999
68.80228,123.557,174.75779119999999,56.044466744
71.47939,122.5102,181.5576506,55.5696466384
66.25554,117.2567,168.2890716,53.1867010664
67.65893,125.1901,171.8536822,56.7852278392
66.24544,118.1862,168.2634176,53.6083148304
69.4015,117.9695,176.27981,53.510021443999996
63.68623,124.7147,161.76302420000002,56.56959020239999
67.70352,117.4804,171.9669408,53.2881695968
64.58855,97.81632,164.054917,44.36870022144
67.90312,121.7761,172.4739248,55.236664751199996
69.31825,132.5327,176.06835500000003,60.1157724584
68.78074,133.8886,174.7030796,60.730797851199995
65.16747,103.7879,165.52537379999998,47.07736113679999
67.39659,123.8458,171.1873386,56.1754641136
64.41103,100.447,163.6040162,45.561955624
71.47445,139.9332,181.545103,63.4725800544
66.08011,114.2059,167.8434794,51.802882592799996
69.12359,127.9635,175.57391859999998,58.043219891999996
70.18251,142.0535,178.26357539999998,64.434331172
69.52844,149.3159,176.60223760000002,67.72849771279999
65.45636,124.7121,166.2591544,56.5684108632
72.1365,133.2988,183.22671,60.4632692896
64.01521,112.954,162.59863339999998,51.235030767999994
66.94399,121.8452,170.0377346,55.2680079584
70.76624,129.2601,179.7462496,58.6313472792
67.1248,127.1223,170.49699199999998,57.6616583016
70.91403,137.6657,180.12163619999998,62.444060194399995
69.05992,96.98373,175.4121968,43.99104405816
68.87014,132.286,174.9301556,60.003871312
70.56427,139.1888,179.2332458,63.13492616959999
68.74068,140.9494,174.6013272,63.9335202448
66.04751,133.5623,167.7606754,60.582790781599996
71.5113,131.3287,181.63870200000002,59.5696476904
67.61109,131.3793,171.73216860000002,59.5925994456
67.65123,120.4534,171.8341242,54.636698612800004
69.26124,130.3283,175.9235496,59.115874253600005
68.05308,111.5429,172.8548232,50.5949670968
70.66922,120.3896,179.49981879999999,54.6077594432
63.44163,115.5336,161.14174020000002,52.4051166912
66.15659,114.6908,168.03773859999998,52.022829353599995
68.17946,146.4593,173.17582840000003,66.43276680560001
67.26248,122.2184,170.8466992,55.4372884928
69.54205,135.2309,176.636807,61.33965439279999
68.23248,117.6804,173.31049919999998,53.3788879968
68.37902,133.9223,173.6827108,60.7460839016
63.64125,112.1593,161.648775,50.8745612056
71.46636,141.1508,181.5245544,64.0248736736
69.26616,140.8013,175.9360464,63.8663432696
69.24025,155.7611,175.870235,70.6519888712
67.95744,121.5092,172.61189760000002,55.1156010464
66.88315,123.9898,169.883201,56.2407813616
69.59355,130.8852,176.76761699999997,59.3684796384
70.21228,136.9528,178.33919120000002,62.120694457599996
66.76888,109.2297,169.5929552,49.54571808239999
67.03536,134.7424,170.2698144,61.1180747008
72.72333,135.6775,184.7172582,61.54222858000001
71.27092,149.2486,181.0281368,67.69797097120001
70.04237,120.8985,177.90761980000002,54.838592412
67.30938,125.4023,170.9658252,56.8814800616
70.92362,142.0399,180.1459948,64.4281623208
70.86617,136.8164,180.0000718,62.058824508799994
71.16906,125.1008,180.7694124,56.7447220736
71.27803,126.8942,181.0461962,57.5581939664
69.02346,134.2947,175.31958840000001,60.9150015624
70.32898,142.0952,178.6356092,64.4532459584
64.65613,110.0386,164.22657020000003,49.9126286512
68.30144,116.1683,173.4856576,52.6930115336
68.02501,129.2719,172.7835254,58.63669966479999
69.54645,135.4922,176.64798299999998,61.458177982399995
69.66515,120.5153,176.949481,54.6647759576
66.61978,120.8916,169.2142412,54.835462627199995
70.70351,144.7056,179.58691539999998,65.6373025152
66.84578,123.4342,169.78828120000003,55.988765646400005
66.91022,104.7945,169.9519588,47.533946844
70.46769,117.2765,178.98793260000002,53.195682188
67.7792,125.5647,172.15916800000002,56.9551434024
65.6698,107.2109,166.801292,48.6300065528
66.92797,132.8552,169.9970438,60.2620558784
66.83788,142.0706,169.7682152,64.44208759520001
66.2109,125.9366,168.17568599999998,57.123834267199996
71.51674,137.7854,181.6525196,62.4983551568
69.25899,127.4162,175.9178346,57.7949689904
66.38182,128.5337,168.60982280000002,58.30185805040001
67.98866,103.9803,172.6911964,47.1646322376
69.10657,121.7137,175.5306878,55.2083606104
66.93244,128.6671,170.0083976,58.3623672232
68.78738,111.3942,174.7199452,50.5275179664
71.69889,127.9976,182.11518060000003,58.0586873792
71.58625,155.8226,181.82907500000002,70.6798847792
70.22459,123.7852,178.3704586,56.1479764384
67.80333,129.0836,172.2204582,58.551288291199995
66.99804,141.1636,170.1750216,64.0306796512
66.69938,126.4284,169.41642520000002,57.3469108128
67.81842,107.4346,172.25878680000002,48.7314750832
65.52188,102.8837,166.4255752,46.6672232504
66.26517,112.6468,168.3135318,51.0956873056
66.61056,132.1592,169.19082240000003,59.946355846399996
69.2276,135.7117,175.838104,61.5577414264
69.76883,131.289,177.2128282,59.55164008799999
67.25415,126.2261,170.825541,57.2551491512
71.94325,146.1599,182.73585500000002,66.2969613608
70.42889,131.4166,178.88938059999998,59.609518427199994
69.14838,135.2424,175.63688520000002,61.3448707008
66.35698,117.5543,168.5467292,53.3216900456
67.72308,120.2195,172.0166232,54.530603444
69.32816,144.6047,176.0935264,65.5915350824
67.18685,119.0143,170.65459900000002,53.9839343656
64.98016,128.0163,165.0496064,58.0671695496
69.50141,131.0541,176.53358140000003,59.445091327200004
66.21749,117.7252,168.1924246,53.3992089184
66.87048,146.4228,169.8510192,66.4162106976
67.26667,110.8618,170.85734180000003,50.2860255856
68.84698,118.8636,174.87132920000002,53.9155780512
69.64577,137.3837,176.9002558,62.3161472504
68.42511,127.5529,173.7997794,57.8569750168
66.12824,130.6234,167.9657296,59.2497292528
66.50649,118.7096,168.9264846,53.8457248832
68.22237,117.7128,173.2848198,53.3935843776
70.89547,132.2301,180.0744938,59.978515519199995
66.49191,129.8035,168.8894514,58.877829172000006
65.92614,110.2858,167.45239560000002,50.024756593599996
70.60162,133.4747,179.3281148,60.5430561224
69.90771,125.1461,177.56558339999998,56.7652697912
68.17237,135.0448,173.1578198,61.255240921600006
67.93822,114.7389,172.5630788,52.0446471288
67.26702,127.2478,170.8582308,57.7185840976
70.93422,134.1138,180.1729188,60.8329467696
65.43279,132.7763,166.1992866,60.226267469599996
68.50404,136.0545,174.00026160000002,61.713232764
65.32412,124.1597,165.9232648,56.3178466424
67.15877,124.869,170.58327580000002,56.639579448
64.08903,104.5371,162.7861362,47.4171922632
64.87852,119.364,164.79144079999998,54.142555488
68.06382,112.3071,172.8821028,50.941602103200005
67.85512,138.274,172.3520048,62.719980208
68.69451,136.9217,174.4840554,62.106587746399995
71.83913,138.6279,182.4713902,62.8805064168
72.68296,134.195,184.6147184,60.86977844
72.97709,129.5139,185.36180860000002,58.746468928800006
68.69342,111.9045,174.48128680000002,50.758985964
68.68038,125.2037,174.4481652,56.7913966904
70.61549,135.1449,179.36334459999998,61.3006454808
68.58312,133.3172,174.20112479999997,60.4716153824
67.87132,122.0944,172.3931528,55.3810430848
67.36301,133.484,171.1020454,60.547274528
70.012,125.7454,177.83048,57.0371074768
71.00838,140.3572,180.3612852,63.6649030624
69.54254,153.5616,176.6380516,69.6543132672
67.29908,126.9459,170.9396632,57.581644672799996
68.91619,133.2555,175.0471226,60.443628756
66.98198,110.6282,170.1342292,50.1800664944
67.52527,131.6131,171.5141858,59.6986492552
68.68913,153.1047,174.47039020000003,69.4470670824
68.0705,145.1079,172.89907,65.8197825768
65.34667,106.6298,165.9805418,48.3664242416
68.27458,129.4259,173.4174332,58.70655283280001
68.43948,138.6668,173.8362792,62.898151145599996
68.63517,125.4484,174.3333318,56.9023906528
65.9169,115.5298,167.428926,52.4033930416
68.75507,121.4015,174.6378778,55.066749187999996
67.50336,121.0915,171.4585344,54.926135668
67.35686,119.5916,171.0864244,54.2457930272
68.74911,123.4175,174.6227394,55.98119066
65.82688,125.1802,167.20027520000002,56.7807372784
63.66383,100.9581,161.7061282,45.7937864952
66.73418,123.5122,169.5048172,56.0241458224
68.7669,121.9292,174.66792600000002,55.3061096864
63.50262,115.3714,161.2966548,52.3315440688
67.76649,125.1451,172.1268846,56.7648161992
68.57622,123.7199,174.18359880000003,56.1183568808
69.26441,135.5441,175.9316014,61.481719407199996
69.68345,122.2247,176.995963,55.4401461224
68.79655,124.5403,174.743237,56.4904837576
71.45548,149.4462,181.49691919999998,67.7876007504
67.08221,107.519,170.3888134,48.769758248
66.30983,107.8446,168.4269682,48.9174478032
67.05289,130.3873,170.3143406,59.142636181600004
66.69178,112.7728,169.3971212,51.1528398976
67.73043,122.5769,172.0352922,55.5999012248
68.00003,137.312,172.7200762,62.283624704000005
66.63813,102.5589,169.26085020000002,46.5198965688
65.65274,108.267,166.7579596,49.109045064
69.22019,113.4516,175.8192826,51.4607381472
64.23796,127.21,163.16441840000002,57.701438319999994
67.5943,133.0013,171.689522,60.32832566959999
70.42984,136.3197,178.8917936,61.8335253624
67.11274,128.19,170.4663596,58.14595848
67.98772,113.4182,172.6888088,51.4455881744
69.89944,143.3529,177.5445776,65.0237286168
67.47588,118.6167,171.3887352,53.8035861864
70.73882,133.249,179.6766028,60.440680408
67.09517,127.4636,170.4217318,57.8164692512
64.63916,124.0617,164.18346640000001,56.2733946264
65.95318,114.1656,167.5210772,51.7846028352
70.34111,131.5517,178.6664194,59.67079870640001
65.08001,117.1925,165.3032254,53.15758046
67.01532,127.5686,170.2189128,57.8640964112
67.44816,140.1632,171.31832640000002,63.5769062144
64.62936,114.2821,164.15857440000002,51.8374463032
67.18612,128.9279,170.65274480000002,58.4806640168
69.1269,125.3568,175.58232600000002,56.8608416256
67.48529,111.7304,171.4126366,50.680015596800004
68.60783,133.3954,174.26388820000003,60.507086276799996
66.35991,111.3237,168.5541714,50.4955397304
67.23519,123.6025,170.7773826,56.06510518
68.10568,124.4485,172.98842720000002,56.448844011999995
64.73949,138.3973,164.4383046,62.7759081016
68.29833,127.7477,173.4777582,57.9453347384
69.22544,131.9046,175.83261760000002,59.83087132319999
68.59662,142.6983,174.2354148,64.72680729359999
66.28389,120.2258,168.3610806,54.5334610736
66.43058,112.2964,168.73367320000003,50.9367486688
64.0014,116.3801,162.563556,52.7890823192
67.44234,152.4923,171.3035436,69.1692873416
65.15728,102.1984,165.4994912,46.3563766528
65.33919,112.9692,165.9615426,51.2419253664
65.70654,130.7918,166.89461160000002,59.326114145599995
64.35914,112.2244,163.4722156,50.9040900448
65.57652,126.7799,166.5643608,57.5063484008
71.05843,136.3315,180.4884122,61.838877748
67.23561,122.0408,170.7784494,55.3567305536
65.16695,110.5248,165.524053,50.1331650816
69.84415,152.3574,177.404141,69.10809778080001
66.61845,124.8794,169.210863,56.6442968048
67.50831,150.5015,171.4711074,68.266276388
66.40242,124.3254,168.66214680000002,56.3930068368
69.02896,123.8979,175.3335584,56.199096256800004
69.10557,149.6609,175.5281478,67.88498695279999
68.44275,126.72,173.84458500000002,57.479178239999996
68.64999,139.3151,174.3709746,63.1922148392
72.40603,131.9203,183.91131620000002,59.837992717599995
67.91361,132.3644,172.50056940000002,60.039432924799996
66.90988,116.3878,169.9510952,52.7925749776
66.08598,134.0194,167.8583892,60.7901276848
67.66889,121.2939,171.8789806,55.0179426888
68.76862,131.9744,174.6722948,59.8625320448
66.98014,117.2521,170.1295556,53.1846145432
68.74833,125.9501,174.62075819999998,57.1299577592
70.79517,133.642,179.8197318,60.618942063999995
64.31269,110.4079,163.35423260000002,50.0801401768
68.92165,120.3599,175.060991,54.5942877608
67.70132,137.2192,171.9613528,62.2415313664
71.41874,139.3438,181.4035996,63.205232929599994
72.51415,114.3909,184.185941,51.886797112800004
68.8114,127.7579,174.78095600000003,57.949961376800005
67.13979,109.7144,170.53506660000002,49.7655741248
66.74072,130.6229,169.5214288,59.249502456799995
69.70146,156.5445,177.0417084,71.007332844
72.75144,157.7481,184.78865760000002,71.5532761752
67.66406,139.4558,171.8667124,63.2560352336
68.27904,144.4879,173.4287616,65.5385555368
69.24852,136.1629,175.8912408,61.762402136800006
70.34305,138.67,178.67134700000003,62.89960263999999
72.09527,135.252,183.1219858,61.349225184000005
67.11737,127.7587,170.47811979999997,57.9503242504
71.75284,138.0633,182.2522136,62.6244083736
66.32216,123.6735,168.4582864,56.097310212000004
68.59531,128.7746,174.23208739999998,58.41112836319999
67.84571,129.0955,172.3281034,58.556686035999995
69.33815,118.5346,176.118901,53.7663462832
66.37336,122.3126,168.5883344,55.4800168592
66.26652,110.3988,168.3169608,50.0760124896
64.87171,132.5079,164.77414339999999,60.1045233768
67.92885,109.6037,172.539279,49.7153614904
70.33507,153.9626,178.6510778,69.83620365920001
66.34491,120.7221,168.5160714,54.7585787832
68.64508,137.0787,174.35850319999997,62.177801690399995
67.34987,120.2499,171.06866979999998,54.5443926408
69.2373,132.8112,175.86274200000003,60.242097830400006
69.88961,131.3,177.5196094,59.55662960000001
65.71516,125.3647,166.9165064,56.8644250024
69.20236,137.538,175.7739944,62.386136496000006
72.83266,143.9874,184.9949564,65.3115327408
63.90262,122.0885,162.3126548,55.378366891999995
65.38753,125.0461,166.0843262,56.7199105912
65.11627,123.6793,165.3953258,56.0999410456
68.0761,125.6445,172.913294,56.991340044
70.38111,143.9183,178.76801940000001,65.2801895336
68.29328,125.3891,173.4649312,56.8754926472
66.17228,121.1097,168.0775912,54.9343910424
69.01299,126.3802,175.29299460000001,57.3250476784
64.39616,118.3443,163.56624639999998,53.6800277256
69.66799,137.5244,176.95669460000002,62.379967644800004
70.11684,148.1291,178.0967736,67.1901747272
70.67615,138.4174,179.517421,62.785025300799994
71.67171,154.5974,182.0461434,70.12414386079999
70.98541,132.011,180.3029414,59.879133511999996
68.69251,120.464,174.4789754,54.641506688
66.13051,130.6484,167.9714954,59.2610690528
72.18172,145.7772,183.3415688,66.1233717024
64.49398,120.2569,163.81470919999998,54.5475677848
71.09941,120.904,180.59250140000003,54.841087167999994
68.20045,130.0656,173.22914300000002,58.9967156352
66.33023,113.2041,168.4787842,51.3484741272
67.04367,138.0165,170.2909218,62.603180268
68.30547,127.9004,173.4958938,58.014598236800005
69.18392,125.2414,175.72715680000002,56.8084971088
68.03723,135.8445,172.81456419999998,61.617978444
66.57552,133.4506,169.10182079999998,60.53212455520001
67.96196,126.5701,172.6233784,57.4111847992
70.04325,131.8625,177.909855,59.811775100000006
66.82989,136.6633,169.74792060000001,61.9893795736
66.06785,119.3338,167.812339,54.1288570096
66.73451,114.521,169.5056554,51.945809432
68.59738,131.6491,174.2373452,59.7149785672
67.93096,118.3885,172.5446384,53.700076491999994
68.29048,140.8166,173.45781920000002,63.8732832272
65.61713,136.7163,166.6675102,62.01341994959999
68.83511,133.5565,174.84117940000002,60.580159948
68.41749,121.6358,173.7804246,55.173025793600004
68.29963,125.9208,173.48106019999997,57.1166675136
67.07739,120.9513,170.37657059999998,54.8625420696
65.28695,127.0931,165.828853,57.648413415200004
69.56663,132.7942,176.69924020000002,60.23438676639999
69.96385,139.112,177.70817899999997,63.100090304
71.49172,156.6047,181.5889688,71.0346390824
72.06918,130.0836,183.0557172,59.004880291199996
68.32088,136.4392,173.5350352,61.8877296064
69.41193,124.4338,176.3063022,56.4421762096
69.30554,141.7445,176.03607159999999,64.294171244
70.28825,149.8366,178.53215500000002,67.9646830672
74.74047,155.5462,189.8407938,70.5545119504
67.89908,128.0993,172.46366319999998,58.1048176856
63.31957,124.2271,160.8317078,56.34841874319999
68.88209,117.1974,174.96050860000003,53.1598030608
66.09881,117.9989,167.8909774,53.5233570488
68.39956,135.4289,173.73488239999998,61.4294656088
65.81467,119.0041,167.16926180000002,53.979307727199995
66.51669,123.0958,168.9523926,55.8352701136
66.68897,128.9492,169.3899838,58.49032552639999
68.85866,122.1515,174.9009964,55.406943188
65.28602,117.6903,165.8264908,53.3833785576
67.45382,121.8754,171.3327028,55.2817064368
65.72572,104.7868,166.9433288,47.5304541856
69.1809,138.1944,175.719486,62.6838742848
67.19123,119.7814,170.6657242,54.331884788800004
67.95791,115.3964,172.6130914,52.3428838688
69.90153,133.6208,177.54988619999997,60.6093259136
69.36667,120.1496,176.1913418,54.4988973632
68.2609,123.5765,173.382686,56.053311787999995
67.73458,123.3573,172.04583319999998,55.953884421599994
67.99545,124.5313,172.70844300000002,56.4864014296
67.02058,120.1386,170.23227319999998,54.4939078512
68.0984,118.3992,172.969936,53.7049299264
69.07483,136.2293,175.4500682,61.7925206456
68.55788,150.1478,174.1370152,68.10584089759999
67.88128,91.79628,172.41845120000002,41.63805823776
64.57218,117.3649,164.01333720000002,53.235779720800004
65.66127,111.9679,166.77962580000002,50.7877436968
67.40301,122.1909,171.2036454,55.4248147128
67.55072,136.2613,171.5788288,61.807035589600005
66.3712,110.5685,168.582848,50.152987052
69.03177,140.8798,175.3406958,63.90195024159999
69.56693,139.21,176.7000022,63.144542320000006
67.997,142.6499,172.71238,64.7048534408
67.77191,116.9825,172.14065140000002,53.06232614
70.25823,146.4642,178.4559042,66.4349894064
67.55181,129.5468,171.58159740000002,58.761392105599995
68.46142,123.4447,173.89200680000002,55.9935283624
66.27821,118.7967,168.3466534,53.8852327464
67.16134,128.4656,170.58980359999998,58.2709684352
70.74503,127.2149,179.6923762,57.7036609208
64.41245,130.2909,163.60762300000002,59.098909912799996
69.93806,135.9627,177.64267239999998,61.6715930184
66.89486,141.925,169.9129444,64.3760446
69.35583,129.5942,176.1638082,58.7828923664
70.31031,115.0746,178.5881874,52.1969179632
65.16672,108.6499,165.5234688,49.2827254408
66.13636,116.5107,167.98635439999998,52.8483214344
69.9459,118.4187,177.66258599999998,53.7137749704
65.77942,130.5573,167.0797268,59.2197468216
65.37242,123.4043,166.04594680000002,55.9752032456
67.52532,112.6009,171.5143128,51.0748674328
65.66027,130.1065,166.7770858,59.015267548000004
68.08438,125.6412,172.9343252,56.989843190399995
70.20405,141.2656,178.318287,64.0769460352
68.09138,126.8049,172.9521052,57.5176882008
69.8622,130.7656,177.44998800000002,59.314230035200005
71.2364,165.4348,180.940456,75.0399018016
67.73715,118.1487,172.052361,53.5913051304
68.97119,139.1271,175.18682260000003,63.106939543200006
65.20052,116.3499,165.6093208,52.775383840800004
68.44766,143.052,173.8570564,64.887242784
69.85374,123.8261,177.4284996,56.1665283512
68.53738,133.8745,174.0849452,60.72440220400001
67.83017,131.8549,172.2886318,59.808327800799994
66.23251,127.9094,168.23057540000002,58.0186805648
65.89304,115.487,167.3683216,52.383979304
65.6772,121.1499,166.820088,54.9526254408
66.76883,136.4819,169.59282819999999,61.9070979848
69.74836,122.1892,177.16083440000003,55.4240436064
66.02269,110.8825,167.6976326,50.29541493999999
67.8839,142.7609,172.425106,64.7552021528
67.9508,132.0453,172.595032,59.8946917176
68.08386,129.7618,172.93300440000002,58.858914385599995
67.34271,116.0603,171.0504834,52.6440235976
68.1341,112.7088,173.06061400000002,51.1238100096
70.01101,140.5868,177.8279654,63.7690477856
67.81576,132.5872,172.2520304,60.140493222399996
71.44931,152.6402,181.4812474,69.2363735984
66.86293,132.6471,169.8318422,60.167663383199994
66.96378,97.03296,170.0880012,44.01337439232
70.86922,142.2524,180.0078188,64.5245506208
66.07424,124.2275,167.8285696,56.348600180000005
63.1202,131.0273,160.325308,59.4329350616
66.13073,123.7088,167.9720542,56.1133220096
68.49757,128.567,173.9838278,58.316962664
67.64703,126.1548,171.8234562,57.2228080416
64.13542,111.5291,162.9039668,50.5887075272
65.18415,111.5203,165.567741,50.5847159176
65.28989,102.8829,165.8363206,46.6668603768
66.93899,130.9771,170.02503460000003,59.4101647432
69.76519,131.7523,177.2035826,59.76178926159999
70.14971,131.6752,178.1802634,59.726817318399995
69.76427,128.3103,177.20124579999998,58.200525597600006
66.79976,111.8919,169.6713904,50.7532707048
64.24878,111.8224,163.1919012,50.7217460608
66.26232,130.8118,168.30629280000002,59.3351859856
67.36842,140.4376,171.1157868,63.7013718592
69.54224,136.2962,176.63728960000003,61.8228659504
70.7088,135.0448,179.600352,61.255240921600006
68.30583,107.0114,173.4968082,48.5395149488
68.77584,115.0584,174.6906336,52.1895697728
64.57222,110.4544,164.01343880000002,50.101232204800006
70.37127,131.4099,178.7430258,59.606479360799995
65.67011,126.3269,166.8020794,57.3008712248
70.20753,146.1756,178.3271262,66.3040827552
64.77025,121.1153,164.516435,54.9369311576
71.3765,137.7634,181.29630999999998,62.48837613279999
67.69573,141.5469,171.9471542,64.2045414648
67.51762,124.1185,171.49475479999998,56.299158651999996
67.19765,137.8119,170.682031,62.5103753448
67.1093,133.0114,170.45762200000001,60.3329069488
69.1917,123.958,175.746918,56.226357136
69.15525,119.1435,175.654335,54.042538452
69.86536,121.2642,177.4580144,55.0044710064
66.32886,127.9168,168.47530440000003,58.022037145599995
67.86215,121.1058,172.36986100000001,54.9326220336
68.27113,116.4098,173.4086702,52.8025540016
65.76944,126.6246,167.0543776,57.4359055632
67.92933,130.5733,172.54049819999997,59.2270042936
71.2216,123.3636,180.902864,55.9567420512
66.912,119.4482,169.95648000000003,54.1807479344
67.41402,131.0606,171.2316108,59.44803967519999
67.22463,119.8691,170.75056020000002,54.3716648072
68.55061,134.7133,174.1185494,61.1048751736
70.89052,141.621,180.0619208,64.23815263200001
64.97357,100.993,165.0328678,45.809616856
67.54977,115.0079,171.57641579999998,52.1666633768
69.25733,147.6032,175.9136182,66.9516306944
68.42616,141.9304,173.80244639999998,64.37849399679999
66.83894,128.7245,169.7709076,58.388403404
69.12521,123.8116,175.57803339999998,56.1599512672
65.94202,126.6764,167.4927308,57.4594016288
69.15548,137.3675,175.6549192,62.308799060000005
66.63132,130.1165,169.2435528,59.019803468
69.7449,122.1703,177.152046,55.4154707176
68.182,125.3675,173.18228000000002,56.86569506
63.34895,108.9061,160.90633300000002,49.3989357112
65.91937,120.2951,167.4351998,54.5648949992
68.34026,117.7427,173.5842604,53.4071467784
69.17937,147.5066,175.7155998,66.90781370719999
65.73096,124.0377,166.9566384,56.2625084184
65.25774,137.7447,165.7546596,62.4798939624
66.95904,117.1612,170.0759616,53.143383030399995
67.46686,102.788,171.3658244,46.623814496
64.5303,109.287,163.906962,49.571708904000005
68.22274,106.3999,173.2857596,48.2621434408
69.74043,149.3723,177.14069220000002,67.7540803016
66.82473,115.1647,169.73481420000002,52.2377866024
66.7667,106.6478,169.587418,48.3745888976
66.60791,104.4031,169.1840914,47.356410935199996
66.22167,106.6763,168.20304180000002,48.3875162696
66.96213,126.4268,170.08381020000002,57.3461850656
70.45353,144.5438,178.95196620000002,65.5639113296
71.72731,127.6123,182.1873674,57.883918381600004
69.12426,136.6216,175.57562040000002,61.9704647872
68.64719,125.4496,174.36386259999998,56.9029349632
65.7677,112.6545,167.049958,51.099179964
69.92728,137.5083,177.6152912,62.3726648136
66.95014,131.6857,170.0533556,59.7315800344
68.99774,143.0834,175.25425959999998,64.9014855728
71.31319,127.6948,181.13550260000002,57.9213397216
65.88245,131.4081,167.34142300000002,59.6056628952
68.39531,117.7972,173.7240874,53.4318675424
69.5689,133.7194,176.705006,60.654050084800005
69.82927,127.2561,177.36634579999998,57.7223489112
67.95272,111.2289,172.5999088,50.4525392088
68.98352,133.427,175.2181408,60.521419783999995
65.59897,111.5773,166.6213838,50.61057066159999
66.58067,146.9392,169.11490179999998,66.6504456064
67.7046,133.8558,171.969684,60.71592003359999
69.99147,144.8165,177.7783338,65.68760586799999
69.95446,121.3657,177.6843284,55.0505105944
69.13713,129.0169,175.6083102,58.5210337048
67.36034,123.4454,171.09526359999998,55.9938458768
64.50897,104.6736,163.85278380000003,47.4791075712
64.64068,112.5689,164.1873272,51.0603524888
69.21305,134.9969,175.801147,61.2335138648
70.40988,141.6769,178.8410952,64.2635084248
68.39682,130.6472,173.72792280000002,59.2605247424
69.95437,150.2712,177.68409979999998,68.16181415039999
